review,rating,label
"Mengapa aplikasi ini tidak dapat memilih tanggal keberangkatan di kalender aplikasi. Setiap dipilih ketika kembali ke halaman pencarian, tgl nya kembali ke tanggal hari ini. Seharusnya tglnya bisa di save, tapi tombol save nya tidak keluar",2,negatif
gara² tumbler pecat org pea lu,1,negatif
bobrok tukang pecat org,1,negatif
"minuss ---1000000, KAI gak bijak bangetttt cuma perkara tumblr murah penumpang yang ketinggalan karena kelalaiannya sendiri, sampe pecat karyawan, mikirrr anjirrrr, KECEWA BANGETTT SAMA KAI",1,negatif
"melakukan pengecatan yang gajelas pada karyawan nya, harusnya dicari tau informasi yang benar bukan mecat sembarangan",1,negatif
dengan access jadi lebih mudah tanpa antri cetak tiket tinggal scan wajah...,5,positif
sangat membantu,5,positif
"aplikasi eror gajelas, sering terjadi masalah saat pembelian tiket",1,negatif
"sangat membantu sekali,lebih praktis dan hemat waktu",5,positif
"Kenapa apk nya gak bisa untuk di buka, dicoba di buka terus kembali lagi ke menu awal",2,negatif
sangat membantu terimakasih 🙏,5,positif
"live tracking nya kdang kgk bisa,klo udh di benerin ,tak tambah bintangnya",3,netral
"dear developer, tolong tetap support untuk Android 10 , Xiaomi mi 8, terimakasih",1,negatif
kenapa tidak bisa dibuka aplikasinya ?,4,positif
good,5,positif
verifikasi OTP nya kagak bisa udah coba beberapa kali tetep gak bisa padahal padahal udah pakai data pakai wi-fi tetap sama aja nggak bisa,1,negatif
antap bagus,5,positif
"saya mau lapor ada bug di bagian voucher saya, tampilannya terbalik, saya bisa mengirimkan screenshoot jika anda berkenan",4,positif
good,4,positif
lanjutkan,5,positif
bagus,5,positif
"salah satu transportasi publik terbaik, dalam pelayanan 👍💯",5,positif
bagus membantu,5,positif
baik,5,positif
baik,5,positif
praktis dan muda,5,positif
sepertinya gak ada yang maintain aplikasi ini..udah beberapa kali install uninstall..tetep aja force close mulu. Parah,2,negatif
ketika di buka.. langsung nge close,3,netral
tolong dong di hp ku udah bolak balik instal untuk tanggal nya nggk bisa di simpan,3,netral
bagus,4,positif
entah kenapa access by KAI Force Close terus di Samsung a13 4g,3,netral
baik,5,positif
ini kenapa yah aplikasinya? d buka gk bisa sejak bulan november. apa karena banyak yg mau ngewar tiket buat desember?,5,positif
terimakasih,5,positif
bagus,5,positif
ok,5,positif
oke,5,positif
kenapa ya aplikasi acces kai gak bisa di buka padahal tadi pagi bisa di buka eh pas mau pesan tiket lg eh malah gk bisa di buka aplikasi nya,5,positif
"makin sini makin d persulit,gara2 update jd tidak bisa d akses,udah d hapus trus mau d instal lg malah ga bisa d instal d app store atau d crome.padahal bayar apalagi klo gratis",1,negatif
sangat membantu,5,positif
"alhamdulilah setiap perjlanan sll dipermudah,",5,positif
gak jelas....berkali kali gak bisa buka...pencet ..gelap ..balik terus..Hapus instal tetap gak bisa buka...,1,negatif
ok lebih aman cepat,4,positif
menyenangkan dan sangat2 aman dan terjangkau.,5,positif
"Aplikasi nya bagus. Cuma sayang, kenapa di hp saya aplikasinya susah di akses ? Setelah susah diklik aplikasinya & setelah menunggu beberapa detik muncul pemberitahuan acces kai tidak menanggapi seperti itu terus? 🙏🙏🙏",5,positif
"aplikasi nggak jelas ,udah pesan tiket di riwayatnya nggak ada pesanan",1,negatif
baik,3,netral
oke,4,positif
"saya pesan tiket sejak tanggal 19 november keberangkatan 27 November, hari ini 26 November saya cek tiket tidak ada lagi di menu pesanan dan di cek menggunakan kode pemesanan tetap tidak muncul TOLONG DI JELASKAN INI MAKSUDNYA APA",1,negatif
"Sudah bener pesan tiketnya, giliran di cek lagi ternyata stasiunnya berbeda. Mau cancel kena charge, begitu juga ganti stasiun. Hati-hati buat yang lain",1,negatif
mantab,5,positif
udah bayar tapi riwayat pesanan tidak ada,1,negatif
luar biasa,5,positif
"Sepertinya sudah banyak beberapa komplain ya dari pengguna KAI acces tapi sepertinya belum diperbaiki saya juga sangat kecewaa, untuk pergantian jadwal dan retur kenapa susah sekali yaa? harus bolak balik loket CS , bisa diambil uang returnya H+7 pembatalan kenapa nggk lewat aplikasi aja sih, kalo udh ada aplikasi yg update, ya permudah dongg mana Loket CS nya judes sekali, loket tutup tulisannya di toilet, tapi gak balik balik. SANGAT MENGECEWAKANNN",1,negatif
"gak bisa melengkapi data terus aja loading dicoba berkali-kali gak bisa masuk, otp udah keluar tapi masih loading ditunggu malah keluar sendiri, apa sih gunanya akun basic malah jadi ribet, jadi gak bisa booking tiket nya. 😑",1,negatif
aplikasi sampah. kata nya 2 jam sebelum keberangkatan jika ingin membatalkan keberangkatan bisa by aplikasi. kenyataan nya dari 16 jam sebelum keberangkatan aja ga bisa di batalin.,1,negatif
RUSAK TERUS APLIKASINYA,1,negatif
"Sudah bagus Dan sangat membantu.. hanya saja utk wallet nya jangan menggunakan kaspro. karena ribet. klo bisa pake dana atau wallet sendiri. masukan . jika harus menggunakan kaspro, arahkan dahulu cust utk mendownload apk kaspro terlebih dahulu dan melakukan pembuatan pin. sebelum cust bisa top up. Rekomended pembayaran nya melalui QR dan melalui perbankan nya. tp untuk topup no rekomend. perbaiki lagi ya KAI ACCESS..",5,positif
Alhamdulillah sangat bermanfaat dan aplikasinya bagus,5,positif
jozzz,5,positif
"senang perjalanan kereta api lancar aman,smg jaya KAI",5,positif
"timer untuk pemesanan masih ada, malah ketendang mulu ke beranda, gajelas banget, coba lagi malah kena limit harian, eeehh ternyata pemesanan yang gagal tadi udah kebaca, kan gajelas bangetttt 😡",1,negatif
pas di buka force close mulu di pixel 8 android 16. sudah bersihkan cache sama aja,1,negatif
Mohon untuk di perbaiki aplikasi sering close dan tidak bisa dibuka.,4,positif
terima kasih kai access telah mengantarkan saya pp pekalongan jakarta dengan waktu tempuh yang cukup singkat,5,positif
Bagus,5,positif
bagus.selalu dipertahankan pelayanan,5,positif
aplikas nya harus bongkar pasang untuk bisa tetap di akses. klo gak bongkar pasang aplikasi nya hang,2,negatif
baguss,5,positif
mantab,5,positif
"kocak bgt, sebelum pembaruan aplikasi bisa dibuka. tapi waktu setelah diperbarui malah ga bisa dibuka. bayangkan 10 menit sebelum keberangkatan app ga bisa, apa ga panik? untung di loket tiket belum habis jdi bisa beli (meskipun beli double setidaknya bisa berangkat) tolong diperbaiki dan solusinya",1,negatif
aplikasi eror,1,negatif
aplikasi yg memudahkan pembeli Oke,5,positif
memudahkan pemakaian,5,positif
mantap,5,positif
Aplikasi suka crash sendiri sekali crash wajib Install ulang biar bisa buka lagi. apa apaan,1,negatif
mudah diakses dan tidak ribet,5,positif
"aplikasinya gk bisa ke buka padahal udah di hapus terus di download lagi , terhenti mulu , tolong di perbaiki mau pesan tiket buat pulang jadi gak bisa",1,negatif
Mantul,5,positif
ok,5,positif
gak bisa di buka sama sekali mengecewakan,1,negatif
memudahkan penggunaan KAI,5,positif
"aplikasinya akhir akhir ini suka gabisa dibuka, harus dihapus data dulu baru bisa masuk :(",1,negatif
good,5,positif
aplikasi tidak bs dibuka ..instal ulang ttp ...jd gk bs liat tiket saya mau pesen jg gk bs,1,negatif
"keseluruhan fitur aman cuman keseringan meintenen crash tiba² keluar aplikasi. waktu pembayaran, waktu mau cetak e tiket. tolong lah. diperbaiki",1,negatif
tiket KA lokal udah beli malah gaada di aplikasi selang satu malam. udah 2 kali kejadian,1,negatif
mudah mencari tiket kereta...hanya kadang kala...sambungan internet yg masih...menunggu waktu,5,positif
"Waktu pemesanan cuma 4 detik, aneh, malah makin dipersulit",5,positif
kok ga bs dibuka akunnya,5,positif
suka ngebug forceclose,1,negatif
aplikasi sering crash!,1,negatif
sering tiba2 ga bisa dibuka,2,negatif
gk smua punya hp versi android bagus .. sebelumnya ho aku bisa pake aplikasi ini . trus skarang naik versi jdi gk bisa 😭 padahal mau bawa anak2 main .. mna gk bisa klo blum umur 50hun beli tiket manual ....knapa gini sih hrus naik versi terus ..,1,negatif
sangat membantu,5,positif
"beli tiket sudah sebulan lalu, waktu sudah di hari h katanya tidak terdaftar tapi sudah terbayar, tapi tidak bisa refund, ini perampokan kan? hampir sejuta loh, mengecewakan...",1,negatif
oke,5,positif
"ini knp salah pin terus saat bayar tiket pake saldo KAI nya, udah di reset jg tetep masih salah. udah top up nya ada biaya nya lagi. tau gt mending seperti biasa bayar pake Qris dana",1,negatif
Ringkas dan Mudah,5,positif
sangat baik,5,positif
Sulit untuk mengakses member basic nya gagal terus,1,negatif
kok di Android nge crash,1,negatif
Sy merasa nyaman naik KA karena selalu on time dan tikèt nya relatif murah .,5,positif
alhamdulillah sangat membantu,4,positif
aplikasi tidak kompeten tidak bisa didownload😭,2,negatif
membantu,5,positif
"Tolong diperbaiki ya layanannya, KAI access. saya beli token listrik dari KAI access, namun setelah pembayaran berhasil, saya tidak dapat nomor tokennyaa. sudah saya cek di riwayat transaksii pembayaran pun masih tidak ada, padahal pembayaran sudah berhasil. gimana sih kok ga enak gini? harusnya bersamaan dengan pembayaran berhasil, token listrik pun sudah harus bisa terlihat di transaksi tersebut, tapi ini nggak. KECEWA👎👎👎",1,negatif
knapa saya gk bisa buka aplikasi ini lagi.padahal saya pelnggan yg lumayan lama.,5,positif
mudah menyenangkan dan nyaman,5,positif
"sangat memudahkan, simpel, praktis, gk ribet.. Menyala 🔥 KAI Kuuu😁😁",5,positif
ok,5,positif
kenapa sering error yaa ga bisa dibuka...,5,positif
kenapa seharian nggak bisa dibuka??,3,netral
tolong dong untuk kai lokal di beri warna beda juga untuk penumpang cewek dan cowok kayak kereta putri deli,4,positif
kenapa ya akun KAI q GK bisa di buka setiap di klik mental terus,4,positif
bagus buat anak rantauan,5,positif
berguna untuk teranspor tasi,5,positif
mantap,5,positif
Oke,4,positif
tidak sekarang,1,negatif
mudah,5,positif
"percuma download kai access juga tetep aja gw liat tiket kereta di kai adanya yang 500 ke atas tapi ternyata di traveloka udh banyak variasi harganya sampe yang 50k, masa situs resmi kalah sama situs pihak ke-3. GAK JELAS!!! WAR JUGA PERCUMA!",1,negatif
tah pegawai saria asa pang aing na,1,negatif
aplikasi tidak bisa d buka.. padahal dr dulu lancar. udah dgn beberapa cara tetep sama. tidak bisa d buka dan menutup sendiri,2,negatif
sangat membantu untuk kami sebagai pelanggan kai,5,positif
"Transaksi pembelian tiket bermasalah sudah berhasil bayar tetapi tiket tidak muncul,Solusi hanya suruh hubungi cs pembayaran padahal jelas² pembayaran sudah sukses dan uang terpotong,cs kai hanya berulang kali bilang mengajukan claim ke pihak pembayaran malah jadi lempar² an tidak memberikan solusi sama sekali,kecewa sekali terpaksa harus pesan tiket lagi dan uang belum kembali",1,negatif
"murah, nyaman dan aman",5,positif
Bagus bermanfaat bagi Keluarga semoga bisa di ditingkatkan.,5,positif
mudah dan cepat,5,positif
bagus banget dan mudah digunakan,5,positif
sangat membantu mempermudah semua pemakai Kereta api,5,positif
"NAMANYA LUPA PASSWORD YA ARTINYA ""LUPA"", NAPA HARUS DIMINTA PASSWORD LAMA SIH",1,negatif
aplikasi ini bagus sangat membantu saya pada saat membeli tiket,5,positif
"Makin kesini kok tambah buruk. Dulu sih OK. Bln Agustus 2024 coba order tiket, gagal mulu krn time out. Pdhl sdh berusaha super kilat nge-klik nya. Sampe kuatir salah input krn kebanyakan kan ketik angka2 (masukin ktp, hp, pilih harga, pilih gerbong&kursi dst). Singkat crita, akhirnya bs order wlu hrs ngulang belasan kali (berkejaran dgn time out yg tiba2 menggagalkan transaksi). Tp hari ini makin parah.. input data ditolak trs pdhl udah sesuai prosedur. Jd boro2 bisa order,pilih kursi aja ga bs",1,negatif
memudahkan dalam memilih jadwal keberangkatan,5,positif
top user friendly.. care tiket kereta lebih gampang,5,positif
"kenapa gak bisa di buka min... KAI mbok tiket jgn mahal "" udah mahal susah kali pesenya kalo nataru.",3,netral
bagus dan cepat respon.,5,positif
"katanya tiket bisa d batalin bisa perubahan jadwal tpi giliran d telpon gabisa mulu,kurang jls si pelayanannya kaya gamau rugi",1,negatif
sering error,4,positif
udah pembatalan tiket ga di proses. malah proses pembayaran terus. di keterangan pengembalian 7 hari kerja tapi nihil. udah komplen lewat chat katanya ga ada keterangan pembatalan,1,negatif
kok sekarang jadi sering forced closed terus ya aplikasinya. jadinya harus sering hapus data atau install ulang terus. Mohon segera diperbaiki ya,2,negatif
aplikasi oke hnya pembayaran qris susah,5,positif
"24-11-25 Coba konek ke Shopeepay. Link yang diberikan pergi halaman forbidden error. 23-09-23 Pembayaran e-wallet hanya Ovo. Ovo Verifikasi via WA dan SMS tidak sampai, uninstall. Access by KAI uninstall.",1,negatif
seppp,5,positif
ok,5,positif
over all bagus sekali.... tapi tolong upgrade metode pembayarannya... tambahin m banking & ewallet dana sama gopay dll... mksh,5,positif
"Aplikasinya sangat membantu untuk pesan tiket kereta tanpa harus antre. Tampilan jelas, proses pembayaran juga lancar. Cuma ada satu hal yang perlu diperbaiki: informasi posisi kursi yang tidak bisa dipastikan arah hadapannya. Kadang jadi membingungkan penumpang yang ingin duduk searah perjalanan. Kalau fitur ini bisa ditambahkan atau diperjelas, aplikasinya bakal jauh lebih nyaman dipakai. Selebihnya sudah oke banget.",5,positif
aplikasi jelek sering tiket hilang,1,negatif
Detail dan lengkap,5,positif
"Gimana sih skrang apk nya , di hp satunya udh biasa masuk tapi tiba"" gk bsa di download di playstore skrang di hp lain bisa di download tapi mau masuk gak bisa mental terus. ini kenapa KAI?",1,negatif
sangat membantu 👍,5,positif
ga jelas udah dibeli dan dibayar malah ga ada tiketnya,4,positif
"Proses pembayaran ribet..minta pembaruan pin tapi tidak bisa diperbaharui...sangat mengecewakan sekali..waktu pemesanan pun mepet..isi saldo melalui bank ga full yang masuk,udah kepotong admin bank 6500, kepotong aplikasi 2000",1,negatif
layanan tercepat,5,positif
cepat,5,positif
sangat mudah dan efesien sangat enak,5,positif
mantap,5,positif
"aplikasi apa ini, sudah 3x waktu mau brangkat tiket di aplikasi tiba² hilang",1,negatif
aplikasi ini sangat mendukung buat kerja tp syang hampir sebulan sy gak bisa pakai aplikasi ini begitu dibuka keluar aplikasi terhenti pdhal sdh dihapus cachenya sampai sy lihat androidnya versi 9 kok masih gak bisa dibuka ya,5,positif
barakallah fiikum,5,positif
👍,5,positif
pemesanan mudah dan gampang,4,positif
sekarang knp sering eror,4,positif
"Halo, admin. Aku mau kasih ulasan based on my experience. Honestly, aku suka banget apk ini karena sangat membantu. Apalagi bagi orang-orang yang lokasi rumahnya jauh dari stasiun, apk ini membuat proses menjadi lebih mudah dan efisien. Namun, akhir² ini kenapa sistemnya menjadi ""aneh"" (?). Awalnya aku kira cuman aku doang, karena teman-teman aku engga (sadly), tapi aku cek di ulasan ternyata ada yang satu nasib. Kendala: tidak bisa membuka apk, berkali-kali dicoba tetep ga bisa:(",3,netral
"tidak bisa reschedule, pembatalan tiket dan transfer tiket lgii, bermasalah smua, padahal pakek bertahun tahun pas dibutuhkan buat cancel malah tidak bisa",1,negatif
ok,5,positif
liburan,5,positif
kenapa selalu bermasalah,1,negatif
mempermudah riwariwiku,5,positif
sangat memudahkan. tapi kemarin sy uninstall karena gak bisa dibuka. sekarang coba instalasi lagi,5,positif
"aplikasi tidak bisa dibuka. di uninstall, diinstal kembali, bisa dibuka. namun bbrp jam kemudian tidak bisa dibuka lagi",1,negatif
"aplikasinya sering force close, ntah ini bug atau apa tapi di hp saya yang lain juga seperti itu dan harus uninstall appsnya terlebih dahulu baru bisa digunakan secara normal.",2,negatif
tambah mbulet Saiki pembayarane stres AQ smpe'an..!!!!biasane lewat shopeepay gampang gak ribet Iki angel e gak karuan..please sakno sing tua2 sing gak isok hp an tapi pngen numpak sepurane akhire gak isok gara² mbulet utk c.out pembayarane..huffttttt sumpah garai wong emosi jiwa,1,negatif
"tiket kereta sering kehabisan, tambah 1 gerbong lagi",3,netral
cukup membantu untuk mengetahui jadwal perjalanan kereta,4,positif
"beli tiket sudah bayar tapi malah tiketnya tidak ada, komplain lewat ig malah di read saja tidak ada kejelasan",1,negatif
kacau yah sekarang gak bisa dibuka,1,negatif
sdh 3 hri kai tdk bisa dibuka padahal sy mau pesen tiket,1,negatif
"kenapa baru baru ini saya tidak bisa mengakses aplikasi KAI, selalu keluar sendiri kemudian dihapus aplikasinya download ulang bisa masuk tapi sehari setelahnya ngulang gak bisa di akses",5,positif
bagus 👍,5,positif
APK PEMERINTAH. DONWLOAD DAN PEMAKAIAN LEBIH GAMPANG APK TIKTOK. SHOPEE. Hape S7 keluaran tahun 2018 gk bisa di pakek. Yang buat apk ini punya pola pikir apa...???,1,negatif
"Aplikasi punya fitur top up KMT, tapi saldo saya tidak masuk meskipun pembayaran OVO berhasil. Riwayat transaksi di aplikasi hilang. Saat lapor, solusi yang diberikan hanya menyuruh cek saldo di mesin stasiun. Jarak saya jauh, dan tidak ada opsi penyelesaian lain. Prosesnya lama dan kurang membantu. Tidak ada opsi refund. Pengalaman kurang memuaskan. Semoga segera diperbaiki.",2,negatif
"kenapa y klo udh beberapa hari instal nanti dibuka ga2l terus,harus uninstal dlu terus instal lg,,",3,netral
ok,4,positif
baik sekali,5,positif
Baru kali ini aplikasi ngga bisa dibuka sejak update kemarin,4,positif
ok,5,positif
"tidak bisa masuk ke Aplikasi, auto force closed. mohon bantuan untuk update. saya menggunakan poco x6",4,positif
